# Force and moment coefficients
# dragDir      : (1.0000000e+00 0.0000000e+00 0.0000000e+00)
# sideDir      : (0.0000000e+00 0.0000000e+00 -1.0000000e+00)
# liftDir      : (0.0000000e+00 1.0000000e+00 0.0000000e+00)
# rollAxis     : (1.0000000e+00 0.0000000e+00 0.0000000e+00)
# pitchAxis    : (0.0000000e+00 0.0000000e+00 -1.0000000e+00)
# yawAxis      : (0.0000000e+00 1.0000000e+00 0.0000000e+00)
# magUInf      : 7.5000000e-01
# lRef         : 1.0000000e+00
# Aref         : 1.0000000e-02
# CofR         : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
#
# Time         	Cd             	Cd(f)          	Cd(r)          	Cl             	Cl(f)          	Cl(r)          	CmPitch        	CmRoll         	CmYaw          	Cs             	Cs(f)          	Cs(r)          
3697           	6.0489816e-01	3.0748305e-01	2.9741511e-01	-1.0067941e+00	-6.1662363e-01	-3.9017051e-01	-1.1322656e-01	5.0339707e-03	3.0244908e-03	-1.6855924e-19	3.0244908e-03	-3.0244908e-03
3698           	6.0460245e-01	3.0733272e-01	2.9726973e-01	-1.0062988e+00	-6.1642471e-01	-3.8987408e-01	-1.1327531e-01	5.0314939e-03	3.0230122e-03	-1.6228533e-19	3.0230122e-03	-3.0230122e-03
3699           	6.0428963e-01	3.0717369e-01	2.9711594e-01	-1.0057746e+00	-6.1621322e-01	-3.8956137e-01	-1.1332592e-01	5.0288730e-03	3.0214482e-03	-1.5449040e-19	3.0214482e-03	-3.0214482e-03
3700           	6.0395907e-01	3.0700564e-01	2.9695343e-01	-1.0052204e+00	-6.1598820e-01	-3.8923224e-01	-1.1337798e-01	5.0261022e-03	3.0197953e-03	-1.5432629e-19	3.0197953e-03	-3.0197953e-03
3701           	6.0360703e-01	3.0682666e-01	2.9678037e-01	-1.0046296e+00	-6.1574558e-01	-3.8888399e-01	-1.1343080e-01	5.0231479e-03	3.0180352e-03	-2.0666033e-19	3.0180352e-03	-3.0180352e-03
3702           	6.0323521e-01	3.0663763e-01	2.9659758e-01	-1.0040046e+00	-6.1548635e-01	-3.8851820e-01	-1.1348408e-01	5.0200228e-03	3.0161761e-03	-2.0081156e-19	3.0161761e-03	-3.0161761e-03
3703           	6.0284824e-01	3.0644089e-01	2.9640735e-01	-1.0033536e+00	-6.1521473e-01	-3.8813887e-01	-1.1353793e-01	5.0167680e-03	3.0142412e-03	-1.9672168e-19	3.0142412e-03	-3.0142412e-03
3704           	6.0245330e-01	3.0624010e-01	2.9621321e-01	-1.0026891e+00	-6.1493656e-01	-3.8775255e-01	-1.1359201e-01	5.0134455e-03	3.0122665e-03	-2.0526799e-19	3.0122665e-03	-3.0122665e-03
3705           	6.0205786e-01	3.0603905e-01	2.9601881e-01	-1.0020237e+00	-6.1465841e-01	-3.8736533e-01	-1.1364654e-01	5.0101187e-03	3.0102893e-03	-1.9283368e-19	3.0102893e-03	-3.0102893e-03
3706           	6.0166585e-01	3.0583975e-01	2.9582610e-01	-1.0013646e+00	-6.1438407e-01	-3.8698051e-01	-1.1370178e-01	5.0068229e-03	3.0083293e-03	-1.7800105e-19	3.0083293e-03	-3.0083293e-03
3707           	6.0127594e-01	3.0564152e-01	2.9563442e-01	-1.0007095e+00	-6.1411276e-01	-3.8659671e-01	-1.1375802e-01	5.0035474e-03	3.0063797e-03	-1.4275913e-19	3.0063797e-03	-3.0063797e-03
3708           	6.0088374e-01	3.0544212e-01	2.9544162e-01	-1.0000506e+00	-6.1383986e-01	-3.8621072e-01	-1.1381457e-01	5.0002529e-03	3.0044187e-03	-1.4522502e-19	3.0044187e-03	-3.0044187e-03
3709           	6.0048757e-01	3.0524071e-01	2.9524686e-01	-9.9938505e-01	-6.1356383e-01	-3.8582122e-01	-1.1387130e-01	4.9969253e-03	3.0024378e-03	-1.3489546e-19	3.0024378e-03	-3.0024378e-03
3710           	6.0008960e-01	3.0503838e-01	2.9505122e-01	-9.9871681e-01	-6.1328729e-01	-3.8542952e-01	-1.1392888e-01	4.9935840e-03	3.0004480e-03	-1.4018740e-19	3.0004480e-03	-3.0004480e-03
3711           	5.9969360e-01	3.0483706e-01	2.9485654e-01	-9.9805257e-01	-6.1301417e-01	-3.8503840e-01	-1.1398788e-01	4.9902629e-03	2.9984680e-03	-1.6553351e-19	2.9984680e-03	-2.9984680e-03
3712           	5.9930149e-01	3.0463772e-01	2.9466376e-01	-9.9739556e-01	-6.1274624e-01	-3.8464932e-01	-1.1404846e-01	4.9869778e-03	2.9965074e-03	-1.6037095e-19	2.9965074e-03	-2.9965074e-03
3713           	5.9890868e-01	3.0443803e-01	2.9447065e-01	-9.9673795e-01	-6.1247925e-01	-3.8425870e-01	-1.1411027e-01	4.9836897e-03	2.9945434e-03	-1.6680319e-19	2.9945434e-03	-2.9945434e-03
3714           	5.9851031e-01	3.0423551e-01	2.9427480e-01	-9.9607068e-01	-6.1220705e-01	-3.8386363e-01	-1.1417171e-01	4.9803534e-03	2.9925515e-03	-1.6732721e-19	2.9925515e-03	-2.9925515e-03
3715           	5.9810908e-01	3.0403153e-01	2.9407755e-01	-9.9539830e-01	-6.1193116e-01	-3.8346714e-01	-1.1423201e-01	4.9769915e-03	2.9905454e-03	-1.6140347e-19	2.9905454e-03	-2.9905454e-03
3716           	5.9770842e-01	3.0382784e-01	2.9388058e-01	-9.9472656e-01	-6.1165403e-01	-3.8307253e-01	-1.1429075e-01	4.9736328e-03	2.9885421e-03	-1.5919611e-19	2.9885421e-03	-2.9885421e-03
3717           	5.9731101e-01	3.0362581e-01	2.9368521e-01	-9.9405993e-01	-6.1137746e-01	-3.8268248e-01	-1.1434749e-01	4.9702997e-03	2.9865551e-03	-1.5810698e-19	2.9865551e-03	-2.9865551e-03
3718           	5.9692012e-01	3.0342708e-01	2.9349304e-01	-9.9340405e-01	-6.1110421e-01	-3.8229984e-01	-1.1440218e-01	4.9670203e-03	2.9846006e-03	-1.5810844e-19	2.9846006e-03	-2.9846006e-03
3719           	5.9653797e-01	3.0323280e-01	2.9330517e-01	-9.9276297e-01	-6.1083655e-01	-3.8192641e-01	-1.1445507e-01	4.9638148e-03	2.9826898e-03	-1.7032221e-19	2.9826898e-03	-2.9826898e-03
3720           	5.9616931e-01	3.0304538e-01	2.9312393e-01	-9.9214511e-01	-6.1057901e-01	-3.8156610e-01	-1.1450645e-01	4.9607255e-03	2.9808466e-03	-1.7343537e-19	2.9808466e-03	-2.9808466e-03
3721           	5.9581481e-01	3.0286516e-01	2.9294965e-01	-9.9155171e-01	-6.1033229e-01	-3.8121942e-01	-1.1455643e-01	4.9577585e-03	2.9790741e-03	-1.7326478e-19	2.9790741e-03	-2.9790741e-03
3722           	5.9547734e-01	3.0269361e-01	2.9278373e-01	-9.9098788e-01	-6.1009926e-01	-3.8088862e-01	-1.1460532e-01	4.9549394e-03	2.9773867e-03	-1.7381582e-19	2.9773867e-03	-2.9773867e-03
3723           	5.9515845e-01	3.0253151e-01	2.9262694e-01	-9.9045633e-01	-6.0988138e-01	-3.8057495e-01	-1.1465321e-01	4.9522816e-03	2.9757923e-03	-1.7787541e-19	2.9757923e-03	-2.9757923e-03
3724           	5.9485926e-01	3.0237943e-01	2.9247984e-01	-9.8995898e-01	-6.0967939e-01	-3.8027959e-01	-1.1469990e-01	4.9497949e-03	2.9742963e-03	-1.8079866e-19	2.9742963e-03	-2.9742963e-03
3725           	5.9458020e-01	3.0223758e-01	2.9234262e-01	-9.8949649e-01	-6.0949314e-01	-3.8000335e-01	-1.1474489e-01	4.9474825e-03	2.9729010e-03	-1.7744176e-19	2.9729010e-03	-2.9729010e-03
3726           	5.9431900e-01	3.0210482e-01	2.9221418e-01	-9.8906471e-01	-6.0931959e-01	-3.7974513e-01	-1.1478723e-01	4.9453236e-03	2.9715950e-03	-1.7722894e-19	2.9715950e-03	-2.9715950e-03
3727           	5.9407725e-01	3.0198195e-01	2.9209529e-01	-9.8866608e-01	-6.0915981e-01	-3.7950627e-01	-1.1482677e-01	4.9433304e-03	2.9703862e-03	-1.7681451e-19	2.9703862e-03	-2.9703862e-03
3728           	5.9385689e-01	3.0186996e-01	2.9198692e-01	-9.8830389e-01	-6.0901536e-01	-3.7928852e-01	-1.1486342e-01	4.9415194e-03	2.9692844e-03	-1.7626821e-19	2.9692844e-03	-2.9692844e-03
3729           	5.9366069e-01	3.0177026e-01	2.9189043e-01	-9.8798306e-01	-6.0888917e-01	-3.7909389e-01	-1.1489764e-01	4.9399153e-03	2.9683034e-03	-1.6702468e-19	2.9683034e-03	-2.9683034e-03
3730           	5.9349035e-01	3.0168371e-01	2.9180664e-01	-9.8770666e-01	-6.0878281e-01	-3.7892385e-01	-1.1492948e-01	4.9385333e-03	2.9674518e-03	-1.6601860e-19	2.9674518e-03	-2.9674518e-03
3731           	5.9334056e-01	3.0160761e-01	2.9173295e-01	-9.8746586e-01	-6.0869253e-01	-3.7877333e-01	-1.1495960e-01	4.9373293e-03	2.9667028e-03	-1.6212458e-19	2.9667028e-03	-2.9667028e-03
3732           	5.9321909e-01	3.0154592e-01	2.9167318e-01	-9.8727363e-01	-6.0862319e-01	-3.7865044e-01	-1.1498637e-01	4.9363681e-03	2.9660955e-03	-1.6109383e-19	2.9660955e-03	-2.9660955e-03
3733           	5.9312834e-01	3.0149984e-01	2.9162850e-01	-9.8713363e-01	-6.0857574e-01	-3.7855788e-01	-1.1500893e-01	4.9356681e-03	2.9656417e-03	-1.6345813e-19	2.9656417e-03	-2.9656417e-03
3734           	5.9306447e-01	3.0146743e-01	2.9159704e-01	-9.8703916e-01	-6.0854751e-01	-3.7849165e-01	-1.1502793e-01	4.9351958e-03	2.9653223e-03	-1.6495349e-19	2.9653223e-03	-2.9653223e-03
3735           	5.9302830e-01	3.0144911e-01	2.9157919e-01	-9.8699155e-01	-6.0853924e-01	-3.7845231e-01	-1.1504347e-01	4.9349578e-03	2.9651415e-03	-1.6732787e-19	2.9651415e-03	-2.9651415e-03
3736           	5.9301983e-01	3.0144487e-01	2.9157496e-01	-9.8699051e-01	-6.0855075e-01	-3.7843976e-01	-1.1505550e-01	4.9349525e-03	2.9650992e-03	-1.6906848e-19	2.9650992e-03	-2.9650992e-03
3737           	5.9304139e-01	3.0145589e-01	2.9158550e-01	-9.8703978e-01	-6.0858384e-01	-3.7845594e-01	-1.1506395e-01	4.9351989e-03	2.9652070e-03	-1.7491239e-19	2.9652070e-03	-2.9652070e-03
3738           	5.9309549e-01	3.0148346e-01	2.9161203e-01	-9.8714396e-01	-6.0864170e-01	-3.7850227e-01	-1.1506972e-01	4.9357198e-03	2.9654775e-03	-1.9701048e-19	2.9654775e-03	-2.9654775e-03
3739           	5.9318272e-01	3.0152788e-01	2.9165484e-01	-9.8730386e-01	-6.0872456e-01	-3.7857930e-01	-1.1507263e-01	4.9365193e-03	2.9659136e-03	-1.7954099e-19	2.9659136e-03	-2.9659136e-03
3740           	5.9330231e-01	3.0158875e-01	2.9171356e-01	-9.8751835e-01	-6.0883157e-01	-3.7868678e-01	-1.1507239e-01	4.9375918e-03	2.9665116e-03	-1.8064386e-19	2.9665116e-03	-2.9665116e-03
3741           	5.9344984e-01	3.0166382e-01	2.9178602e-01	-9.8777951e-01	-6.0895753e-01	-3.7882198e-01	-1.1506777e-01	4.9388975e-03	2.9672492e-03	-1.6273148e-19	2.9672492e-03	-2.9672492e-03
3742           	5.9361919e-01	3.0174998e-01	2.9186921e-01	-9.8807677e-01	-6.0909640e-01	-3.7898037e-01	-1.1505801e-01	4.9403839e-03	2.9680960e-03	-1.7289281e-19	2.9680960e-03	-2.9680960e-03
3743           	5.9380263e-01	3.0184330e-01	2.9195933e-01	-9.8839647e-01	-6.0924097e-01	-3.7915550e-01	-1.1504273e-01	4.9419823e-03	2.9690131e-03	-1.7050575e-19	2.9690131e-03	-2.9690131e-03
3744           	5.9399644e-01	3.0194188e-01	2.9205456e-01	-9.8873258e-01	-6.0938839e-01	-3.7934419e-01	-1.1502210e-01	4.9436629e-03	2.9699822e-03	-1.5853552e-19	2.9699822e-03	-2.9699822e-03
3745           	5.9420100e-01	3.0204593e-01	2.9215507e-01	-9.8908600e-01	-6.0953959e-01	-3.7954641e-01	-1.1499659e-01	4.9454300e-03	2.9710050e-03	-1.4009143e-19	2.9710050e-03	-2.9710050e-03
3746           	5.9441779e-01	3.0215619e-01	2.9226160e-01	-9.8945958e-01	-6.0969701e-01	-3.7976257e-01	-1.1496722e-01	4.9472979e-03	2.9720889e-03	-1.5474070e-19	2.9720889e-03	-2.9720889e-03
3747           	5.9464853e-01	3.0227355e-01	2.9237499e-01	-9.8985616e-01	-6.0986279e-01	-3.7999338e-01	-1.1493471e-01	4.9492808e-03	2.9732427e-03	-1.5445534e-19	2.9732427e-03	-2.9732427e-03
3748           	5.9489497e-01	3.0239888e-01	2.9249609e-01	-9.9027894e-01	-6.1003922e-01	-3.8023972e-01	-1.1489975e-01	4.9513947e-03	2.9744749e-03	-1.5062757e-19	2.9744749e-03	-2.9744749e-03
3749           	5.9515955e-01	3.0253343e-01	2.9262611e-01	-9.9073196e-01	-6.1022907e-01	-3.8050290e-01	-1.1486308e-01	4.9536598e-03	2.9757977e-03	-1.5752337e-19	2.9757977e-03	-2.9757977e-03
3750           	5.9543852e-01	3.0267530e-01	2.9276322e-01	-9.9120845e-01	-6.1042891e-01	-3.8077954e-01	-1.1482469e-01	4.9560423e-03	2.9771926e-03	-1.6003771e-19	2.9771926e-03	-2.9771926e-03
3751           	5.9573755e-01	3.0282737e-01	2.9291018e-01	-9.9171850e-01	-6.1064398e-01	-3.8107451e-01	-1.1478473e-01	4.9585925e-03	2.9786878e-03	-1.5701795e-19	2.9786878e-03	-2.9786878e-03
3752           	5.9605294e-01	3.0298775e-01	2.9306519e-01	-9.9225594e-01	-6.1087116e-01	-3.8138478e-01	-1.1474319e-01	4.9612797e-03	2.9802647e-03	-1.5656273e-19	2.9802647e-03	-2.9802647e-03
3753           	5.9637812e-01	3.0315310e-01	2.9322501e-01	-9.9280928e-01	-6.1110408e-01	-3.8170520e-01	-1.1469944e-01	4.9640464e-03	2.9818906e-03	-1.5584082e-19	2.9818906e-03	-2.9818906e-03
3754           	5.9670304e-01	3.0331832e-01	2.9338472e-01	-9.9336057e-01	-6.1133254e-01	-3.8202803e-01	-1.1465225e-01	4.9668029e-03	2.9835152e-03	-1.4416466e-19	2.9835152e-03	-2.9835152e-03
3755           	5.9702335e-01	3.0348119e-01	2.9354217e-01	-9.9390204e-01	-6.1155218e-01	-3.8234986e-01	-1.1460116e-01	4.9695102e-03	2.9851168e-03	-1.4329806e-19	2.9851168e-03	-2.9851168e-03
3756           	5.9734175e-01	3.0364306e-01	2.9369868e-01	-9.9443796e-01	-6.1176567e-01	-3.8267229e-01	-1.1454669e-01	4.9721898e-03	2.9867087e-03	-1.4775445e-19	2.9867087e-03	-2.9867087e-03
3757           	5.9766297e-01	3.0380637e-01	2.9385660e-01	-9.9497688e-01	-6.1197861e-01	-3.8299827e-01	-1.1449017e-01	4.9748844e-03	2.9883148e-03	-1.4518345e-19	2.9883148e-03	-2.9883148e-03
3758           	5.9799140e-01	3.0397333e-01	2.9401807e-01	-9.9552644e-01	-6.1219535e-01	-3.8333109e-01	-1.1443213e-01	4.9776322e-03	2.9899570e-03	-1.4636023e-19	2.9899570e-03	-2.9899570e-03
3759           	5.9832851e-01	3.0414470e-01	2.9418381e-01	-9.9608918e-01	-6.1241724e-01	-3.8367193e-01	-1.1437266e-01	4.9804459e-03	2.9916426e-03	-1.3774662e-19	2.9916426e-03	-2.9916426e-03
3760           	5.9867634e-01	3.0432151e-01	2.9435483e-01	-9.9666898e-01	-6.1264709e-01	-3.8402189e-01	-1.1431260e-01	4.9833449e-03	2.9933817e-03	-1.3113720e-19	2.9933817e-03	-2.9933817e-03
3761           	5.9903546e-01	3.0450407e-01	2.9453140e-01	-9.9726729e-01	-6.1288619e-01	-3.8438110e-01	-1.1425254e-01	4.9863365e-03	2.9951773e-03	-1.3193657e-19	2.9951773e-03	-2.9951773e-03
3762           	5.9940464e-01	3.0469173e-01	2.9471291e-01	-9.9788227e-01	-6.1313410e-01	-3.8474817e-01	-1.1419296e-01	4.9894114e-03	2.9970232e-03	-1.3167902e-19	2.9970232e-03	-2.9970232e-03
3763           	5.9978268e-01	3.0488390e-01	2.9489878e-01	-9.9851225e-01	-6.1339132e-01	-3.8512094e-01	-1.1413519e-01	4.9925613e-03	2.9989134e-03	-1.3361198e-19	2.9989134e-03	-2.9989134e-03
3764           	6.0016986e-01	3.0508072e-01	2.9508914e-01	-9.9915803e-01	-6.1365870e-01	-3.8549932e-01	-1.1407969e-01	4.9957901e-03	3.0008493e-03	-1.3823803e-19	3.0008493e-03	-3.0008493e-03
3765           	6.0055098e-01	3.0527446e-01	2.9527652e-01	-9.9979447e-01	-6.1392640e-01	-3.8586807e-01	-1.1402917e-01	4.9989724e-03	3.0027549e-03	-1.3819856e-19	3.0027549e-03	-3.0027549e-03
3766           	6.0092716e-01	3.0546570e-01	2.9546146e-01	-1.0004234e+00	-6.1419427e-01	-3.8622911e-01	-1.1398258e-01	5.0021169e-03	3.0046358e-03	-1.3929450e-19	3.0046358e-03	-3.0046358e-03
3767           	6.0129928e-01	3.0565487e-01	2.9564441e-01	-1.0010461e+00	-6.1446128e-01	-3.8658479e-01	-1.1393825e-01	5.0052303e-03	3.0064964e-03	-1.3982549e-19	3.0064964e-03	-3.0064964e-03
3768           	6.0166989e-01	3.0584327e-01	2.9582661e-01	-1.0016663e+00	-6.1472830e-01	-3.8693796e-01	-1.1389517e-01	5.0083313e-03	3.0083494e-03	-1.4183980e-19	3.0083494e-03	-3.0083494e-03
3769           	6.0203656e-01	3.0602967e-01	2.9600688e-01	-1.0022795e+00	-6.1499192e-01	-3.8728755e-01	-1.1385218e-01	5.0113974e-03	3.0101828e-03	-1.4541775e-19	3.0101828e-03	-3.0101828e-03
3770           	6.0239581e-01	3.0621230e-01	2.9618351e-01	-1.0028795e+00	-6.1524768e-01	-3.8763179e-01	-1.1380795e-01	5.0143974e-03	3.0119791e-03	-1.4498518e-19	3.0119791e-03	-3.0119791e-03
3771           	6.0274527e-01	3.0638994e-01	2.9635533e-01	-1.0034618e+00	-6.1549280e-01	-3.8796900e-01	-1.1376190e-01	5.0173090e-03	3.0137263e-03	-1.4545614e-19	3.0137263e-03	-3.0137263e-03
3772           	6.0308367e-01	3.0656196e-01	2.9652171e-01	-1.0040244e+00	-6.1572665e-01	-3.8829772e-01	-1.1371447e-01	5.0201219e-03	3.0154183e-03	-1.4764803e-19	3.0154183e-03	-3.0154183e-03
3773           	6.0341278e-01	3.0672924e-01	2.9668354e-01	-1.0045704e+00	-6.1595175e-01	-3.8861865e-01	-1.1366655e-01	5.0228520e-03	3.0170639e-03	-1.5767076e-19	3.0170639e-03	-3.0170639e-03
3774           	6.0373269e-01	3.0689185e-01	2.9684084e-01	-1.0051004e+00	-6.1616934e-01	-3.8893102e-01	-1.1361916e-01	5.0255018e-03	3.0186635e-03	-1.6857103e-19	3.0186635e-03	-3.0186635e-03
3775           	6.0404040e-01	3.0704825e-01	2.9699215e-01	-1.0056090e+00	-6.1637681e-01	-3.8923222e-01	-1.1357230e-01	5.0280452e-03	3.0202020e-03	-1.6328095e-19	3.0202020e-03	-3.0202020e-03
3776           	6.0433295e-01	3.0719693e-01	2.9713602e-01	-1.0060912e+00	-6.1657174e-01	-3.8951951e-01	-1.1352612e-01	5.0304562e-03	3.0216648e-03	-1.6495916e-19	3.0216648e-03	-3.0216648e-03
3777           	6.0460992e-01	3.0733769e-01	2.9727223e-01	-1.0065463e+00	-6.1675402e-01	-3.8979230e-01	-1.1348086e-01	5.0327316e-03	3.0230496e-03	-1.6677879e-19	3.0230496e-03	-3.0230496e-03
3778           	6.0486926e-01	3.0746948e-01	2.9739977e-01	-1.0069708e+00	-6.1692163e-01	-3.9004922e-01	-1.1343621e-01	5.0348542e-03	3.0243463e-03	-1.6345160e-19	3.0243463e-03	-3.0243463e-03
3779           	6.0510835e-01	3.0759098e-01	2.9751737e-01	-1.0073603e+00	-6.1707171e-01	-3.9028861e-01	-1.1339155e-01	5.0368016e-03	3.0255418e-03	-1.5838949e-19	3.0255418e-03	-3.0255418e-03
3780           	6.0536039e-01	3.0771905e-01	2.9764134e-01	-1.0077707e+00	-6.1722237e-01	-3.9054836e-01	-1.1333700e-01	5.0388537e-03	3.0268019e-03	-1.4952534e-19	3.0268019e-03	-3.0268019e-03
3781           	6.0560801e-01	3.0784487e-01	2.9776314e-01	-1.0081727e+00	-6.1736608e-01	-3.9080667e-01	-1.1327971e-01	5.0408637e-03	3.0280400e-03	-1.8211891e-19	3.0280400e-03	-3.0280400e-03
3782           	6.0584171e-01	3.0796361e-01	2.9787810e-01	-1.0085511e+00	-6.1750060e-01	-3.9105053e-01	-1.1322503e-01	5.0427557e-03	3.0292086e-03	-1.7069893e-19	3.0292086e-03	-3.0292086e-03
3783           	6.0605382e-01	3.0807138e-01	2.9798244e-01	-1.0088934e+00	-6.1762274e-01	-3.9127065e-01	-1.1317605e-01	5.0444670e-03	3.0302691e-03	-1.8802399e-19	3.0302691e-03	-3.0302691e-03
3784           	6.0624171e-01	3.0816683e-01	2.9807488e-01	-1.0091956e+00	-6.1773196e-01	-3.9146361e-01	-1.1313418e-01	5.0459779e-03	3.0312085e-03	-1.5089188e-19	3.0312085e-03	-3.0312085e-03
3785           	6.0640361e-01	3.0824908e-01	2.9815453e-01	-1.0094544e+00	-6.1782577e-01	-3.9162865e-01	-1.1309856e-01	5.0472721e-03	3.0320180e-03	-1.6219582e-19	3.0320180e-03	-3.0320180e-03
3786           	6.0653488e-01	3.0831575e-01	2.9821913e-01	-1.0096619e+00	-6.1789947e-01	-3.9176245e-01	-1.1306851e-01	5.0483096e-03	3.0326744e-03	-1.7350356e-19	3.0326744e-03	-3.0326744e-03
3787           	6.0664396e-01	3.0837114e-01	2.9827282e-01	-1.0098323e+00	-6.1795793e-01	-3.9187439e-01	-1.1304177e-01	5.0491616e-03	3.0332198e-03	-1.9144317e-19	3.0332198e-03	-3.0332198e-03
3788           	6.0673327e-01	3.0841648e-01	2.9831679e-01	-1.0099696e+00	-6.1800220e-01	-3.9196738e-01	-1.1301741e-01	5.0498479e-03	3.0336663e-03	-1.6771968e-19	3.0336663e-03	-3.0336663e-03
3789           	6.0680378e-01	3.0845227e-01	2.9835151e-01	-1.0100755e+00	-6.1803267e-01	-3.9204285e-01	-1.1299491e-01	5.0503776e-03	3.0340189e-03	-1.7546467e-19	3.0340189e-03	-3.0340189e-03
3790           	6.0685876e-01	3.0848016e-01	2.9837860e-01	-1.0101559e+00	-6.1805239e-01	-3.9210348e-01	-1.1297446e-01	5.0507793e-03	3.0342938e-03	-1.8106781e-19	3.0342938e-03	-3.0342938e-03
3791           	6.0690036e-01	3.0850125e-01	2.9839911e-01	-1.0102145e+00	-6.1806404e-01	-3.9215049e-01	-1.1295678e-01	5.0510726e-03	3.0345018e-03	-1.8260883e-19	3.0345018e-03	-3.0345018e-03
3792           	6.0692801e-01	3.0851526e-01	2.9841275e-01	-1.0102507e+00	-6.1806782e-01	-3.9218287e-01	-1.1294248e-01	5.0512535e-03	3.0346400e-03	-1.8412364e-19	3.0346400e-03	-3.0346400e-03
3793           	6.0693939e-01	3.0852100e-01	2.9841839e-01	-1.0102606e+00	-6.1806184e-01	-3.9219875e-01	-1.1293155e-01	5.0513030e-03	3.0346969e-03	-1.8482061e-19	3.0346969e-03	-3.0346969e-03
3794           	6.0693317e-01	3.0851779e-01	2.9841537e-01	-1.0102419e+00	-6.1804507e-01	-3.9219687e-01	-1.1292410e-01	5.0512097e-03	3.0346658e-03	-1.8481008e-19	3.0346658e-03	-3.0346658e-03
3795           	6.0690923e-01	3.0850558e-01	2.9840364e-01	-1.0101943e+00	-6.1801756e-01	-3.9217678e-01	-1.1292039e-01	5.0509717e-03	3.0345461e-03	-1.8442403e-19	3.0345461e-03	-3.0345461e-03
3796           	6.0686745e-01	3.0848431e-01	2.9838314e-01	-1.0101174e+00	-6.1797918e-01	-3.9213825e-01	-1.1292046e-01	5.0505872e-03	3.0343373e-03	-1.8208857e-19	3.0343373e-03	-3.0343373e-03
3797           	6.0680613e-01	3.0845311e-01	2.9835302e-01	-1.0100085e+00	-6.1792850e-01	-3.9207997e-01	-1.1292426e-01	5.0500424e-03	3.0340307e-03	-1.7061002e-19	3.0340307e-03	-3.0340307e-03
3798           	6.0672364e-01	3.0841114e-01	2.9831250e-01	-1.0098644e+00	-6.1786337e-01	-3.9200107e-01	-1.1293115e-01	5.0493222e-03	3.0336182e-03	-1.6812507e-19	3.0336182e-03	-3.0336182e-03
3799           	6.0662159e-01	3.0835923e-01	2.9826235e-01	-1.0096879e+00	-6.1778503e-01	-3.9190290e-01	-1.1294106e-01	5.0484397e-03	3.0331079e-03	-1.6186895e-19	3.0331079e-03	-3.0331079e-03
3800           	6.0650035e-01	3.0829758e-01	2.9820278e-01	-1.0094797e+00	-6.1769393e-01	-3.9178581e-01	-1.1295406e-01	5.0473987e-03	3.0325018e-03	-1.5930641e-19	3.0325018e-03	-3.0325018e-03
3801           	6.0636157e-01	3.0822700e-01	2.9813457e-01	-1.0092426e+00	-6.1759204e-01	-3.9165059e-01	-1.1297072e-01	5.0462132e-03	3.0318079e-03	-1.6151696e-19	3.0318079e-03	-3.0318079e-03
3802           	6.0620689e-01	3.0814835e-01	2.9805855e-01	-1.0089798e+00	-6.1748139e-01	-3.9149844e-01	-1.1299148e-01	5.0448992e-03	3.0310345e-03	-1.6186752e-19	3.0310345e-03	-3.0310345e-03
3803           	6.0603759e-01	3.0806226e-01	2.9797532e-01	-1.0086938e+00	-6.1736371e-01	-3.9133009e-01	-1.1301681e-01	5.0434690e-03	3.0301879e-03	-1.6563443e-19	3.0301879e-03	-3.0301879e-03
3804           	6.0585039e-01	3.0796709e-01	2.9788330e-01	-1.0083787e+00	-6.1723551e-01	-3.9114320e-01	-1.1304615e-01	5.0418935e-03	3.0292519e-03	-1.7261797e-19	3.0292519e-03	-3.0292519e-03
3805           	6.0564750e-01	3.0786394e-01	2.9778356e-01	-1.0080379e+00	-6.1709780e-01	-3.9094010e-01	-1.1307885e-01	5.0401895e-03	3.0282375e-03	-1.7163321e-19	3.0282375e-03	-3.0282375e-03
3806           	6.0542427e-01	3.0775045e-01	2.9767382e-01	-1.0076634e+00	-6.1694722e-01	-3.9071622e-01	-1.1311550e-01	5.0383172e-03	3.0271213e-03	-1.6980627e-19	3.0271213e-03	-3.0271213e-03
3807           	6.0518263e-01	3.0762761e-01	2.9755502e-01	-1.0072586e+00	-6.1678550e-01	-3.9047309e-01	-1.1315621e-01	5.0362929e-03	3.0259132e-03	-1.6911968e-19	3.0259132e-03	-3.0259132e-03
3808           	6.0492317e-01	3.0749571e-01	2.9742747e-01	-1.0068242e+00	-6.1661222e-01	-3.9021198e-01	-1.1320012e-01	5.0341210e-03	3.0246159e-03	-1.6809782e-19	3.0246159e-03	-3.0246159e-03
3809           	6.0464648e-01	3.0735505e-01	2.9729143e-01	-1.0063611e+00	-6.1642706e-01	-3.8993404e-01	-1.1324651e-01	5.0318055e-03	3.0232324e-03	-1.6672221e-19	3.0232324e-03	-3.0232324e-03
3810           	6.0435394e-01	3.0720632e-01	2.9714761e-01	-1.0058713e+00	-6.1623052e-01	-3.8964082e-01	-1.1329485e-01	5.0293567e-03	3.0217697e-03	-1.5872160e-19	3.0217697e-03	-3.0217697e-03
3811           	6.0404615e-01	3.0704985e-01	2.9699629e-01	-1.0053560e+00	-6.1602303e-01	-3.8933292e-01	-1.1334505e-01	5.0267798e-03	3.0202307e-03	-1.5286676e-19	3.0202307e-03	-3.0202307e-03
