# Force and moment coefficients
# dragDir      : (1.0000000e+00 0.0000000e+00 0.0000000e+00)
# sideDir      : (0.0000000e+00 0.0000000e+00 -1.0000000e+00)
# liftDir      : (0.0000000e+00 1.0000000e+00 0.0000000e+00)
# rollAxis     : (1.0000000e+00 0.0000000e+00 0.0000000e+00)
# pitchAxis    : (0.0000000e+00 0.0000000e+00 -1.0000000e+00)
# yawAxis      : (0.0000000e+00 1.0000000e+00 0.0000000e+00)
# magUInf      : 7.5000000e-01
# lRef         : 1.0000000e+00
# Aref         : 1.0000000e-02
# CofR         : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
#
# Time         	Cd             	Cd(f)          	Cd(r)          	Cl             	Cl(f)          	Cl(r)          	CmPitch        	CmRoll         	CmYaw          	Cs             	Cs(f)          	Cs(r)          
19595          	8.3898355e-01	4.2676715e-01	4.1221640e-01	-1.4550753e+00	-8.3969907e-01	-6.1537622e-01	-1.1216142e-01	7.2753764e-03	4.1949178e-03	-5.7193873e-19	4.1949178e-03	-4.1949178e-03
19596          	8.4082845e-01	4.2770838e-01	4.1312007e-01	-1.4588304e+00	-8.4149579e-01	-6.1733464e-01	-1.1208057e-01	7.2941521e-03	4.2041422e-03	-5.7528228e-19	4.2041422e-03	-4.2041422e-03
19597          	8.4266198e-01	4.2864382e-01	4.1401817e-01	-1.4625651e+00	-8.4328178e-01	-6.1928327e-01	-1.1199926e-01	7.3128253e-03	4.2133099e-03	-5.6971646e-19	4.2133099e-03	-4.2133099e-03
19598          	8.4447344e-01	4.2956804e-01	4.1490540e-01	-1.4662640e+00	-8.4504429e-01	-6.2121976e-01	-1.1191227e-01	7.3313202e-03	4.2223672e-03	-5.8375769e-19	4.2223672e-03	-4.2223672e-03
19599          	8.4625853e-01	4.3047887e-01	4.1577966e-01	-1.4699219e+00	-8.4677866e-01	-6.2314326e-01	-1.1181770e-01	7.3496096e-03	4.2312927e-03	-5.6891806e-19	4.2312927e-03	-4.2312927e-03
19600          	8.4802071e-01	4.3137808e-01	4.1664263e-01	-1.4735448e+00	-8.4848913e-01	-6.2505565e-01	-1.1171674e-01	7.3677239e-03	4.2401035e-03	-5.8397032e-19	4.2401035e-03	-4.2401035e-03
19601          	8.4975900e-01	4.3226515e-01	4.1749385e-01	-1.4771296e+00	-8.5017598e-01	-6.2695360e-01	-1.1161119e-01	7.3856479e-03	4.2487950e-03	-5.9088758e-19	4.2487950e-03	-4.2487950e-03
19602          	8.5147849e-01	4.3314265e-01	4.1833585e-01	-1.4806799e+00	-8.5184611e-01	-6.2883382e-01	-1.1150615e-01	7.4033996e-03	4.2573925e-03	-5.8336978e-19	4.2573925e-03	-4.2573925e-03
19603          	8.5316762e-01	4.3400469e-01	4.1916292e-01	-1.4841770e+00	-8.5349140e-01	-6.3068559e-01	-1.1140290e-01	7.4208850e-03	4.2658381e-03	-5.8469319e-19	4.2658381e-03	-4.2658381e-03
19604          	8.5480703e-01	4.3484148e-01	4.1996555e-01	-1.4875931e+00	-8.5510103e-01	-6.3249208e-01	-1.1130448e-01	7.4379655e-03	4.2740352e-03	-5.9079978e-19	4.2740352e-03	-4.2740352e-03
19605          	8.5639503e-01	4.3565212e-01	4.2074291e-01	-1.4909215e+00	-8.5667401e-01	-6.3424751e-01	-1.1121325e-01	7.4546076e-03	4.2819752e-03	-5.9905616e-19	4.2819752e-03	-4.2819752e-03
19606          	8.5793136e-01	4.3643647e-01	4.2149489e-01	-1.4941585e+00	-8.5820783e-01	-6.3595070e-01	-1.1112856e-01	7.4707926e-03	4.2896568e-03	-6.1778401e-19	4.2896568e-03	-4.2896568e-03
19607          	8.5942227e-01	4.3719770e-01	4.2222457e-01	-1.4973127e+00	-8.5970485e-01	-6.3760782e-01	-1.1104852e-01	7.4865633e-03	4.2971113e-03	-6.0021828e-19	4.2971113e-03	-4.2971113e-03
19608          	8.6087159e-01	4.3793773e-01	4.2293385e-01	-1.5003879e+00	-8.6116486e-01	-6.3922300e-01	-1.1097093e-01	7.5019393e-03	4.3043579e-03	-6.2149596e-19	4.3043579e-03	-4.3043579e-03
19609          	8.6227627e-01	4.3865503e-01	4.2362124e-01	-1.5033785e+00	-8.6258351e-01	-6.4079503e-01	-1.1089424e-01	7.5168927e-03	4.3113814e-03	-6.1777631e-19	4.3113814e-03	-4.3113814e-03
19610          	8.6363297e-01	4.3934788e-01	4.2428509e-01	-1.5062785e+00	-8.6395745e-01	-6.4232106e-01	-1.1081819e-01	7.5313925e-03	4.3181648e-03	-6.1826714e-19	4.3181648e-03	-4.3181648e-03
19611          	8.6494565e-01	4.4001830e-01	4.2492735e-01	-1.5090948e+00	-8.6529130e-01	-6.4380351e-01	-1.1074389e-01	7.5454740e-03	4.3247282e-03	-6.2642997e-19	4.3247282e-03	-4.3247282e-03
19612          	8.6621101e-01	4.4066461e-01	4.2554640e-01	-1.5118209e+00	-8.6658377e-01	-6.4523715e-01	-1.1067331e-01	7.5591046e-03	4.3310550e-03	-6.3496834e-19	4.3310550e-03	-4.3310550e-03
19613          	8.6742633e-01	4.4128543e-01	4.2614090e-01	-1.5144526e+00	-8.6783575e-01	-6.4661686e-01	-1.1060944e-01	7.5722630e-03	4.3371317e-03	-6.4775602e-19	4.3371317e-03	-4.3371317e-03
19614          	8.6859001e-01	4.4187994e-01	4.2671007e-01	-1.5169865e+00	-8.6904801e-01	-6.4793852e-01	-1.1055475e-01	7.5849326e-03	4.3429500e-03	-6.5930061e-19	4.3429500e-03	-4.3429500e-03
19615          	8.6970492e-01	4.4244960e-01	4.2725532e-01	-1.5194281e+00	-8.7022411e-01	-6.4920398e-01	-1.1051006e-01	7.5971405e-03	4.3485246e-03	-6.4846620e-19	4.3485246e-03	-4.3485246e-03
19616          	8.7077684e-01	4.4299735e-01	4.2777949e-01	-1.5217862e+00	-8.7136796e-01	-6.5041823e-01	-1.1047487e-01	7.6089310e-03	4.3538842e-03	-6.3500717e-19	4.3538842e-03	-4.3538842e-03
19617          	8.7181256e-01	4.4352663e-01	4.2828592e-01	-1.5240710e+00	-8.7248267e-01	-6.5158830e-01	-1.1044719e-01	7.6203549e-03	4.3590628e-03	-6.3838110e-19	4.3590628e-03	-4.3590628e-03
19618          	8.7279731e-01	4.4402996e-01	4.2876735e-01	-1.5262603e+00	-8.7355157e-01	-6.5270870e-01	-1.1042143e-01	7.6313014e-03	4.3639865e-03	-6.4838232e-19	4.3639865e-03	-4.3639865e-03
19619          	8.7371954e-01	4.4450144e-01	4.2921810e-01	-1.5283335e+00	-8.7456315e-01	-6.5377035e-01	-1.1039640e-01	7.6416675e-03	4.3685977e-03	-6.5837443e-19	4.3685977e-03	-4.3685977e-03
19620          	8.7457307e-01	4.4493793e-01	4.2963514e-01	-1.5302794e+00	-8.7551322e-01	-6.5476622e-01	-1.1037350e-01	7.6513972e-03	4.3728654e-03	-6.7692936e-19	4.3728654e-03	-4.3728654e-03
19621          	8.7536554e-01	4.4534332e-01	4.3002223e-01	-1.5321091e+00	-8.7640920e-01	-6.5569994e-01	-1.1035463e-01	7.6605457e-03	4.3768277e-03	-6.5911211e-19	4.3768277e-03	-4.3768277e-03
19622          	8.7613484e-01	4.4573684e-01	4.3039800e-01	-1.5338838e+00	-8.7728723e-01	-6.5659658e-01	-1.1034532e-01	7.6694190e-03	4.3806742e-03	-6.5748147e-19	4.3806742e-03	-4.3806742e-03
19623          	8.7684268e-01	4.4609902e-01	4.3074366e-01	-1.5355359e+00	-8.7811319e-01	-6.5742275e-01	-1.1034522e-01	7.6776797e-03	4.3842134e-03	-6.6923287e-19	4.3842134e-03	-4.3842134e-03
19624          	8.7748403e-01	4.4642730e-01	4.3105673e-01	-1.5370578e+00	-8.7888256e-01	-6.5817520e-01	-1.1035368e-01	7.6852888e-03	4.3874201e-03	-6.6301736e-19	4.3874201e-03	-4.3874201e-03
19625          	8.7805471e-01	4.4671957e-01	4.3133514e-01	-1.5384430e+00	-8.7959109e-01	-6.5885186e-01	-1.1036961e-01	7.6922148e-03	4.3902735e-03	-6.7034336e-19	4.3902735e-03	-4.3902735e-03
19626          	8.7855490e-01	4.4697592e-01	4.3157898e-01	-1.5396933e+00	-8.8023920e-01	-6.5945408e-01	-1.1039256e-01	7.6984664e-03	4.3927745e-03	-6.7353490e-19	4.3927745e-03	-4.3927745e-03
19627          	8.7898667e-01	4.4719740e-01	4.3178927e-01	-1.5408134e+00	-8.8082870e-01	-6.5998473e-01	-1.1042199e-01	7.7040671e-03	4.3949334e-03	-6.8822635e-19	4.3949334e-03	-4.3949334e-03
19628          	8.7935864e-01	4.4738841e-01	4.3197023e-01	-1.5418172e+00	-8.8136636e-01	-6.6045081e-01	-1.1045778e-01	7.7090858e-03	4.3967932e-03	-6.8240856e-19	4.3967932e-03	-4.3967932e-03
19629          	8.7967162e-01	4.4754934e-01	4.3212229e-01	-1.5427049e+00	-8.8185276e-01	-6.6085213e-01	-1.1050031e-01	7.7135244e-03	4.3983581e-03	-6.7862312e-19	4.3983581e-03	-4.3983581e-03
19630          	8.7994020e-01	4.4768758e-01	4.3225261e-01	-1.5434972e+00	-8.8230447e-01	-6.6119271e-01	-1.1055588e-01	7.7174859e-03	4.3997010e-03	-6.9786644e-19	4.3997010e-03	-4.3997010e-03
19631          	8.8018296e-01	4.4781257e-01	4.3237039e-01	-1.5442181e+00	-8.8274317e-01	-6.6147492e-01	-1.1063412e-01	7.7210904e-03	4.4009148e-03	-6.9147232e-19	4.4009148e-03	-4.4009148e-03
19632          	8.8038100e-01	4.4791469e-01	4.3246631e-01	-1.5448381e+00	-8.8314665e-01	-6.6169150e-01	-1.1072757e-01	7.7241907e-03	4.4019050e-03	-6.8053551e-19	4.4019050e-03	-4.4019050e-03
19633          	8.8050799e-01	4.4798059e-01	4.3252740e-01	-1.5453193e+00	-8.8348809e-01	-6.6183120e-01	-1.1082845e-01	7.7265964e-03	4.4025400e-03	-6.9456024e-19	4.4025400e-03	-4.4025400e-03
19634          	8.8054200e-01	4.4799913e-01	4.3254287e-01	-1.5456267e+00	-8.8374310e-01	-6.6188365e-01	-1.1092972e-01	7.7281337e-03	4.4027100e-03	-7.0337691e-19	4.4027100e-03	-4.4027100e-03
19635          	8.8046159e-01	4.4795943e-01	4.3250216e-01	-1.5457277e+00	-8.8388877e-01	-6.6183888e-01	-1.1102495e-01	7.7286383e-03	4.4023079e-03	-7.2740570e-19	4.4023079e-03	-4.4023079e-03
19636          	8.8026491e-01	4.4786055e-01	4.3240436e-01	-1.5456193e+00	-8.8392360e-01	-6.6169569e-01	-1.1111395e-01	7.7280965e-03	4.4013245e-03	-7.0672343e-19	4.4013245e-03	-4.4013245e-03
19637          	8.7996130e-01	4.4770724e-01	4.3225406e-01	-1.5453176e+00	-8.8385799e-01	-6.6145960e-01	-1.1119920e-01	7.7265880e-03	4.3998065e-03	-7.1784701e-19	4.3998065e-03	-4.3998065e-03
19638          	8.7957516e-01	4.4751189e-01	4.3206327e-01	-1.5448626e+00	-8.8371573e-01	-6.6114686e-01	-1.1128443e-01	7.7243129e-03	4.3978758e-03	-6.9598342e-19	4.3978758e-03	-4.3978758e-03
19639          	8.7912427e-01	4.4728354e-01	4.3184073e-01	-1.5442809e+00	-8.8351283e-01	-6.6076812e-01	-1.1137236e-01	7.7214047e-03	4.3956213e-03	-6.9029035e-19	4.3956213e-03	-4.3956213e-03
19640          	8.7861448e-01	4.4702515e-01	4.3158933e-01	-1.5435821e+00	-8.8325492e-01	-6.6032722e-01	-1.1146385e-01	7.7179107e-03	4.3930724e-03	-6.9712563e-19	4.3930724e-03	-4.3930724e-03
19641          	8.7804749e-01	4.4673759e-01	4.3130990e-01	-1.5427684e+00	-8.8294309e-01	-6.5982534e-01	-1.1155887e-01	7.7138422e-03	4.3902374e-03	-6.9966566e-19	4.3902374e-03	-4.3902374e-03
19642          	8.7741642e-01	4.4641735e-01	4.3099907e-01	-1.5418282e+00	-8.8257064e-01	-6.5925760e-01	-1.1165652e-01	7.7091412e-03	4.3870821e-03	-7.2085728e-19	4.3870821e-03	-4.3870821e-03
19643          	8.7671053e-01	4.4605898e-01	4.3065155e-01	-1.5407435e+00	-8.8212767e-01	-6.5861584e-01	-1.1175591e-01	7.7037175e-03	4.3835527e-03	-7.1879499e-19	4.3835527e-03	-4.3835527e-03
19644          	8.7594954e-01	4.4567253e-01	4.3027701e-01	-1.5395529e+00	-8.8163023e-01	-6.5792268e-01	-1.1185377e-01	7.6977645e-03	4.3797477e-03	-7.0893626e-19	4.3797477e-03	-4.3797477e-03
19645          	8.7506813e-01	4.4522476e-01	4.2984338e-01	-1.5381380e+00	-8.8102161e-01	-6.5711642e-01	-1.1195260e-01	7.6906902e-03	4.3753407e-03	-7.2017991e-19	4.3753407e-03	-4.3753407e-03
19646          	8.7406949e-01	4.4471727e-01	4.2935222e-01	-1.5365057e+00	-8.8030345e-01	-6.5620228e-01	-1.1205058e-01	7.6825286e-03	4.3703475e-03	-7.3970125e-19	4.3703475e-03	-4.3703475e-03
19647          	8.7295833e-01	4.4415248e-01	4.2880585e-01	-1.5346636e+00	-8.7947913e-01	-6.5518452e-01	-1.1214730e-01	7.6733182e-03	4.3647917e-03	-7.3693381e-19	4.3647917e-03	-4.3647917e-03
19648          	8.7174261e-01	4.4353443e-01	4.2820818e-01	-1.5326248e+00	-8.7855711e-01	-6.5406766e-01	-1.1224473e-01	7.6631238e-03	4.3587131e-03	-7.2950413e-19	4.3587131e-03	-4.3587131e-03
19649          	8.7042980e-01	4.4286690e-01	4.2756290e-01	-1.5304006e+00	-8.7754392e-01	-6.5285669e-01	-1.1234362e-01	7.6520031e-03	4.3521490e-03	-7.3052883e-19	4.3521490e-03	-4.3521490e-03
19650          	8.6902901e-01	4.4215454e-01	4.2687447e-01	-1.5280070e+00	-8.7644825e-01	-6.5155873e-01	-1.1244476e-01	7.6400349e-03	4.3451451e-03	-7.3061000e-19	4.3451451e-03	-4.3451451e-03
19651          	8.6753989e-01	4.4139716e-01	4.2614273e-01	-1.5254426e+00	-8.7527027e-01	-6.5017237e-01	-1.1254895e-01	7.6272132e-03	4.3376994e-03	-7.2305414e-19	4.3376994e-03	-4.3376994e-03
19652          	8.6595984e-01	4.4059344e-01	4.2536641e-01	-1.5227028e+00	-8.7400901e-01	-6.4869379e-01	-1.1265761e-01	7.6135140e-03	4.3297992e-03	-7.3264622e-19	4.3297992e-03	-4.3297992e-03
19653          	8.6428927e-01	4.3974357e-01	4.2454571e-01	-1.5197855e+00	-8.7266858e-01	-6.4711695e-01	-1.1277582e-01	7.5989276e-03	4.3214464e-03	-7.4244563e-19	4.3214464e-03	-4.3214464e-03
19654          	8.6249854e-01	4.3883247e-01	4.2366607e-01	-1.5166402e+00	-8.7122545e-01	-6.4541476e-01	-1.1290535e-01	7.5832011e-03	4.3124927e-03	-7.2447365e-19	4.3124927e-03	-4.3124927e-03
19655          	8.6062128e-01	4.3787727e-01	4.2274402e-01	-1.5133247e+00	-8.6970403e-01	-6.4362071e-01	-1.1304166e-01	7.5666237e-03	4.3031064e-03	-7.3332358e-19	4.3031064e-03	-4.3031064e-03
19656          	8.5865719e-01	4.3687778e-01	4.2177941e-01	-1.5098376e+00	-8.6809991e-01	-6.4173773e-01	-1.1318109e-01	7.5491882e-03	4.2932860e-03	-7.4151913e-19	4.2932860e-03	-4.2932860e-03
19657          	8.5661841e-01	4.3584021e-01	4.2077820e-01	-1.5062003e+00	-8.6642341e-01	-6.3977686e-01	-1.1332328e-01	7.5310013e-03	4.2830921e-03	-7.7020004e-19	4.2830921e-03	-4.2830921e-03
19658          	8.5449561e-01	4.3475979e-01	4.1973582e-01	-1.5023975e+00	-8.6466411e-01	-6.3773343e-01	-1.1346534e-01	7.5119877e-03	4.2724781e-03	-7.4652025e-19	4.2724781e-03	-4.2724781e-03
19659          	8.5228722e-01	4.3363575e-01	4.1865147e-01	-1.4984277e+00	-8.6282090e-01	-6.3560685e-01	-1.1360703e-01	7.4921387e-03	4.2614361e-03	-7.5634763e-19	4.2614361e-03	-4.2614361e-03
19660          	8.4999063e-01	4.3246675e-01	4.1752389e-01	-1.4942863e+00	-8.6089297e-01	-6.3339332e-01	-1.1374982e-01	7.4714314e-03	4.2499532e-03	-7.4560395e-19	4.2499532e-03	-4.2499532e-03
19661          	8.4762762e-01	4.3126387e-01	4.1636376e-01	-1.4900109e+00	-8.5890236e-01	-6.3110849e-01	-1.1389693e-01	7.4500543e-03	4.2381381e-03	-7.4750307e-19	4.2381381e-03	-4.2381381e-03
19662          	8.4514796e-01	4.3000154e-01	4.1514642e-01	-1.4855129e+00	-8.5680939e-01	-6.2870350e-01	-1.1405294e-01	7.4275644e-03	4.2257398e-03	-7.3730937e-19	4.2257398e-03	-4.2257398e-03
19663          	8.4253863e-01	4.2867316e-01	4.1386547e-01	-1.4807693e+00	-8.5460141e-01	-6.2616785e-01	-1.1421678e-01	7.4038463e-03	4.2126931e-03	-7.4670218e-19	4.2126931e-03	-4.2126931e-03
19664          	8.3981051e-01	4.2728425e-01	4.1252626e-01	-1.4757990e+00	-8.5228565e-01	-6.2351339e-01	-1.1438613e-01	7.3789952e-03	4.1990526e-03	-7.4910352e-19	4.1990526e-03	-4.1990526e-03
19665          	8.3697393e-01	4.2584006e-01	4.1113387e-01	-1.4706182e+00	-8.4987082e-01	-6.2074739e-01	-1.1456171e-01	7.3530910e-03	4.1848697e-03	-7.5170337e-19	4.1848697e-03	-4.1848697e-03
19666          	8.3404721e-01	4.2434990e-01	4.0969731e-01	-1.4652582e+00	-8.4737253e-01	-6.1788571e-01	-1.1474341e-01	7.3262912e-03	4.1702361e-03	-7.4903787e-19	4.1702361e-03	-4.1702361e-03
19667          	8.3104482e-01	4.2282114e-01	4.0822368e-01	-1.4597453e+00	-8.4480296e-01	-6.1494236e-01	-1.1493030e-01	7.2987266e-03	4.1552241e-03	-7.5455832e-19	4.1552241e-03	-4.1552241e-03
19668          	8.2796452e-01	4.2125264e-01	4.0671188e-01	-1.4540765e+00	-8.4216129e-01	-6.1191524e-01	-1.1512302e-01	7.2703827e-03	4.1398226e-03	-7.6438035e-19	4.1398226e-03	-4.1398226e-03
19669          	8.2480152e-01	4.1964198e-01	4.0515954e-01	-1.4482436e+00	-8.3944311e-01	-6.0880050e-01	-1.1532130e-01	7.2412180e-03	4.1240076e-03	-7.5609037e-19	4.1240076e-03	-4.1240076e-03
19670          	8.2155674e-01	4.1798961e-01	4.0356713e-01	-1.4422487e+00	-8.3664788e-01	-6.0560087e-01	-1.1552351e-01	7.2112437e-03	4.1077837e-03	-7.5868011e-19	4.1077837e-03	-4.1077837e-03
19671          	8.1822954e-01	4.1629522e-01	4.0193432e-01	-1.4360903e+00	-8.3377247e-01	-6.0231784e-01	-1.1572731e-01	7.1804515e-03	4.0911477e-03	-7.5788771e-19	4.0911477e-03	-4.0911477e-03
19672          	8.1483025e-01	4.1456405e-01	4.0026620e-01	-1.4297858e+00	-8.3082265e-01	-5.9896315e-01	-1.1592975e-01	7.1489290e-03	4.0741512e-03	-7.4791303e-19	4.0741512e-03	-4.0741512e-03
19673          	8.1135812e-01	4.1279573e-01	3.9856239e-01	-1.4233339e+00	-8.2779936e-01	-5.9553457e-01	-1.1613239e-01	7.1166696e-03	4.0567906e-03	-7.4516088e-19	4.0567906e-03	-4.0567906e-03
19674          	8.0780831e-01	4.1098780e-01	3.9682052e-01	-1.4167283e+00	-8.2469914e-01	-5.9202912e-01	-1.1633501e-01	7.0836413e-03	4.0390416e-03	-7.3941991e-19	4.0390416e-03	-4.0390416e-03
19675          	8.0416862e-01	4.0913404e-01	3.9503458e-01	-1.4099468e+00	-8.2151408e-01	-5.8843274e-01	-1.1654067e-01	7.0497341e-03	4.0208431e-03	-7.2998134e-19	4.0208431e-03	-4.0208431e-03
19676          	8.0044726e-01	4.0723863e-01	3.9320862e-01	-1.4030007e+00	-8.1825494e-01	-5.8474572e-01	-1.1675461e-01	7.0150033e-03	4.0022363e-03	-7.2243959e-19	4.0022363e-03	-4.0022363e-03
19677          	7.9665133e-01	4.0530518e-01	3.9134615e-01	-1.3959028e+00	-8.1492374e-01	-5.8097903e-01	-1.1697235e-01	6.9795139e-03	3.9832566e-03	-7.1479249e-19	3.9832566e-03	-3.9832566e-03
19678          	7.9278190e-01	4.0333422e-01	3.8944768e-01	-1.3886546e+00	-8.1152161e-01	-5.7713295e-01	-1.1719433e-01	6.9432728e-03	3.9639095e-03	-6.9904106e-19	3.9639095e-03	-3.9639095e-03
19679          	7.8884514e-01	4.0132891e-01	3.8751624e-01	-1.3812669e+00	-8.0805718e-01	-5.7320969e-01	-1.1742374e-01	6.9063344e-03	3.9442257e-03	-7.1095987e-19	3.9442257e-03	-3.9442257e-03
19680          	7.8484583e-01	3.9929167e-01	3.8555416e-01	-1.3737510e+00	-8.0453233e-01	-5.6921865e-01	-1.1765684e-01	6.8687549e-03	3.9242292e-03	-7.2443782e-19	3.9242292e-03	-3.9242292e-03
19681          	7.8077147e-01	3.9721617e-01	3.8355529e-01	-1.3660883e+00	-8.0093542e-01	-5.6515286e-01	-1.1789128e-01	6.8304414e-03	3.9038573e-03	-7.1421064e-19	3.9038573e-03	-3.9038573e-03
19682          	7.7661804e-01	3.9510039e-01	3.8151765e-01	-1.3582741e+00	-7.9726070e-01	-5.6101340e-01	-1.1812365e-01	6.7913705e-03	3.8830902e-03	-7.1549806e-19	3.8830902e-03	-3.8830902e-03
19683          	7.7238214e-01	3.9294260e-01	3.7943955e-01	-1.3503046e+00	-7.9350477e-01	-5.5679980e-01	-1.1835249e-01	6.7515229e-03	3.8619107e-03	-7.1878331e-19	3.8619107e-03	-3.8619107e-03
19684          	7.6808404e-01	3.9075308e-01	3.7733096e-01	-1.3422117e+00	-7.8968129e-01	-5.5253045e-01	-1.1857542e-01	6.7110587e-03	3.8404202e-03	-7.2570637e-19	3.8404202e-03	-3.8404202e-03
19685          	7.6372229e-01	3.8853112e-01	3.7519116e-01	-1.3339961e+00	-7.8578602e-01	-5.4821011e-01	-1.1878795e-01	6.6699806e-03	3.8186114e-03	-7.2774875e-19	3.8186114e-03	-3.8186114e-03
19686          	7.5930817e-01	3.8628250e-01	3.7302567e-01	-1.3256828e+00	-7.8181683e-01	-5.4386599e-01	-1.1897542e-01	6.6284141e-03	3.7965409e-03	-7.2576903e-19	3.7965409e-03	-3.7965409e-03
19687          	7.5485641e-01	3.8401468e-01	3.7084173e-01	-1.3172955e+00	-7.7778536e-01	-5.3951010e-01	-1.1913763e-01	6.5864773e-03	3.7742820e-03	-7.1642670e-19	3.7742820e-03	-3.7742820e-03
19688          	7.5037260e-01	3.8173049e-01	3.6864211e-01	-1.3088381e+00	-7.7370194e-01	-5.3513619e-01	-1.1928287e-01	6.5441907e-03	3.7518630e-03	-7.0749818e-19	3.7518630e-03	-3.7518630e-03
19689          	7.4584867e-01	3.7942581e-01	3.6642286e-01	-1.3002951e+00	-7.6956274e-01	-5.3073236e-01	-1.1941519e-01	6.5014755e-03	3.7292434e-03	-7.0601547e-19	3.7292434e-03	-3.7292434e-03
19690          	7.4123441e-01	3.7707507e-01	3.6415934e-01	-1.2915728e+00	-7.6535021e-01	-5.2622264e-01	-1.1956379e-01	6.4578642e-03	3.7061721e-03	-6.9715509e-19	3.7061721e-03	-3.7061721e-03
19691          	7.3653498e-01	3.7468092e-01	3.6185406e-01	-1.2826869e+00	-7.6106558e-01	-5.2162135e-01	-1.1972211e-01	6.4134346e-03	3.6826749e-03	-6.9351642e-19	3.6826749e-03	-3.6826749e-03
19692          	7.3178522e-01	3.7226111e-01	3.5952411e-01	-1.2736998e+00	-7.5672341e-01	-5.1697640e-01	-1.1987350e-01	6.3684991e-03	3.6589261e-03	-6.8582915e-19	3.6589261e-03	-3.6589261e-03
19693          	7.2696651e-01	3.6980613e-01	3.5716038e-01	-1.2645755e+00	-7.5231151e-01	-5.1226403e-01	-1.2002374e-01	6.3228777e-03	3.6348326e-03	-6.7555305e-19	3.6348326e-03	-3.6348326e-03
19694          	7.2209516e-01	3.6732430e-01	3.5477086e-01	-1.2553439e+00	-7.4784072e-01	-5.0750317e-01	-1.2016878e-01	6.2767194e-03	3.6104758e-03	-6.7127404e-19	3.6104758e-03	-3.6104758e-03
19695          	7.1717342e-01	3.6481677e-01	3.5235666e-01	-1.2460110e+00	-7.4331310e-01	-5.0269787e-01	-1.2030761e-01	6.2300549e-03	3.5858671e-03	-6.6448000e-19	3.5858671e-03	-3.5858671e-03
19696          	7.1221273e-01	3.6228934e-01	3.4992339e-01	-1.2365957e+00	-7.3873586e-01	-4.9785988e-01	-1.2043799e-01	6.1829787e-03	3.5610636e-03	-6.4626936e-19	3.5610636e-03	-3.5610636e-03
19697          	7.0721373e-01	3.5974236e-01	3.4747137e-01	-1.2270989e+00	-7.3411504e-01	-4.9298381e-01	-1.2056561e-01	6.1354943e-03	3.5360686e-03	-6.5618777e-19	3.5360686e-03	-3.5360686e-03
19698          	7.0218054e-01	3.5717792e-01	3.4500262e-01	-1.2175308e+00	-7.2945645e-01	-4.8807434e-01	-1.2069105e-01	6.0876540e-03	3.5109027e-03	-6.4881979e-19	3.5109027e-03	-3.5109027e-03
19699          	6.9712433e-01	3.5460171e-01	3.4252262e-01	-1.2079086e+00	-7.2476867e-01	-4.8313996e-01	-1.2081435e-01	6.0395431e-03	3.4856216e-03	-6.3128779e-19	3.4856216e-03	-3.4856216e-03
19700          	6.9206162e-01	3.5202211e-01	3.4003950e-01	-1.1982611e+00	-7.2006289e-01	-4.7819823e-01	-1.2093233e-01	5.9913056e-03	3.4603081e-03	-6.3576462e-19	3.4603081e-03	-3.4603081e-03
19701          	6.8700301e-01	3.4944454e-01	3.3755847e-01	-1.1886072e+00	-7.1534654e-01	-4.7326062e-01	-1.2104296e-01	5.9430358e-03	3.4350151e-03	-6.2645826e-19	3.4350151e-03	-3.4350151e-03
19702          	6.8196908e-01	3.4687949e-01	3.3508959e-01	-1.1789897e+00	-7.1063421e-01	-4.6835551e-01	-1.2113935e-01	5.8949486e-03	3.4098454e-03	-6.2346132e-19	3.4098454e-03	-3.4098454e-03
19703          	6.7697616e-01	3.4433526e-01	3.3264090e-01	-1.1694364e+00	-7.0593146e-01	-4.6350498e-01	-1.2121324e-01	5.8471822e-03	3.3848808e-03	-6.0136022e-19	3.3848808e-03	-3.3848808e-03
19704          	6.7199396e-01	3.4179646e-01	3.3019750e-01	-1.1598962e+00	-7.0121945e-01	-4.5867676e-01	-1.2127135e-01	5.7994810e-03	3.3599698e-03	-5.9747864e-19	3.3599698e-03	-3.3599698e-03
19705          	6.6700974e-01	3.3925660e-01	3.2775313e-01	-1.1503472e+00	-6.9648797e-01	-4.5385921e-01	-1.2131438e-01	5.7517359e-03	3.3350487e-03	-5.8642330e-19	3.3350487e-03	-3.3350487e-03
19706          	6.6203841e-01	3.3672330e-01	3.2531511e-01	-1.1408191e+00	-6.9173648e-01	-4.4908267e-01	-1.2132691e-01	5.7040957e-03	3.3101921e-03	-5.8364660e-19	3.3101921e-03	-3.3101921e-03
19707          	6.5707272e-01	3.3419285e-01	3.2287987e-01	-1.1312976e+00	-6.8695703e-01	-4.4434054e-01	-1.2130825e-01	5.6564878e-03	3.2853636e-03	-5.7187871e-19	3.2853636e-03	-3.2853636e-03
19708          	6.5210015e-01	3.3165886e-01	3.2044129e-01	-1.1217566e+00	-6.8214470e-01	-4.3961191e-01	-1.2126639e-01	5.6087831e-03	3.2605008e-03	-5.5584904e-19	3.2605008e-03	-3.2605008e-03
19709          	6.4711243e-01	3.2911712e-01	3.1799531e-01	-1.1121816e+00	-6.7730472e-01	-4.3487689e-01	-1.2121392e-01	5.5609080e-03	3.2355621e-03	-5.3490124e-19	3.2355621e-03	-3.2355621e-03
